entry_signal_date,entry_date,exit_signal_date,exit_date,holding_calendar_days,starting_equity,ending_equity,entry_notional,exit_notional,entry_commission,exit_commission,stamp_duty,cash_dividends,bonus_shares,pnl,return,entry_prices,exit_prices,entry_shares,exit_shares
2015-01-19,2015-01-20,2015-01-21,2015-01-22,2,991334.6524999994,1054217.9092999995,990516.0,1055068.0,297.15479999999997,316.5204,1055.068,0.0,0.0,62883.25680000009,0.06343292513927341,"{""sh.601988"": 4.48, ""sh.601398"": 4.66, ""sh.601939"": 5.95, ""sh.601288"": 3.53}","{""sh.601988"": 4.88, ""sh.601398"": 4.92, ""sh.601939"": 6.25, ""sh.601288"": 3.76}","{""sh.601988"": 55300.0, ""sh.601398"": 53100.0, ""sh.601939"": 41600.0, ""sh.601288"": 70200.0}","{""sh.601988"": 55300.0, ""sh.601398"": 53100.0, ""sh.601939"": 41600.0, ""sh.601288"": 70200.0}"
2015-01-29,2015-01-30,2015-02-16,2015-02-17,18,1054217.9092999995,991388.1532999994,1053342.0,992118.0,316.00260000000003,297.6354,992.118,0.0,0.0,-62829.75600000005,-0.05959845250752665,"{""sh.601988"": 4.45, ""sh.601398"": 4.59, ""sh.601939"": 5.9, ""sh.601288"": 3.52}","{""sh.601988"": 4.09, ""sh.601398"": 4.43, ""sh.601939"": 5.58, ""sh.601288"": 3.3}","{""sh.601988"": 59200.0, ""sh.601398"": 57400.0, ""sh.601939"": 44600.0, ""sh.601288"": 74800.0}","{""sh.601988"": 59200.0, ""sh.601398"": 57400.0, ""sh.601939"": 44600.0, ""sh.601288"": 74800.0}"
2015-05-06,2015-05-07,2015-05-11,2015-05-12,5,991388.1532999994,1002486.3261999993,990199.0,1002898.0,297.05969999999996,300.8694,1002.898,0.0,0.0,11098.172899999889,0.011194578897334797,"{""sh.601988"": 4.49, ""sh.601398"": 5.13, ""sh.601939"": 6.49, ""sh.601288"": 3.72}","{""sh.601988"": 4.55, ""sh.601398"": 5.22, ""sh.601939"": 6.57, ""sh.601288"": 3.75}","{""sh.601988"": 55100.0, ""sh.601398"": 48300.0, ""sh.601939"": 38100.0, ""sh.601288"": 66600.0}","{""sh.601988"": 55100.0, ""sh.601398"": 48300.0, ""sh.601939"": 38100.0, ""sh.601288"": 66600.0}"
2015-05-15,2015-05-18,2015-05-19,2015-05-20,2,1002486.3261999993,1020475.1600999992,1001665.0,1021282.0,300.4995,306.3845999999999,1021.2819999999999,0.0,0.0,17988.833899999852,0.017944218718860632,"{""sh.601988"": 4.4, ""sh.601398"": 5.03, ""sh.601939"": 6.37, ""sh.601288"": 3.63}","{""sh.601988"": 4.46, ""sh.601398"": 5.14, ""sh.601939"": 6.52, ""sh.601288"": 3.7}","{""sh.601988"": 56900.0, ""sh.601398"": 49800.0, ""sh.601939"": 39300.0, ""sh.601288"": 69000.0}","{""sh.601988"": 56900.0, ""sh.601398"": 49800.0, ""sh.601939"": 39300.0, ""sh.601288"": 69000.0}"
2015-06-18,2015-06-19,2015-07-21,2015-07-22,33,1020475.1600999992,1081250.769999999,1019982.0,1035135.0,305.99459999999993,310.54049999999995,1035.135,47274.28,0.0,60775.60989999992,0.05955618742747678,"{""sh.601988"": 4.68, ""sh.601398"": 5.08, ""sh.601939"": 6.64, ""sh.601288"": 3.7}","{""sh.601988"": 5.05, ""sh.601398"": 5.13, ""sh.601939"": 6.48, ""sh.601288"": 3.68}","{""sh.601988"": 54500.0, ""sh.601398"": 50200.0, ""sh.601939"": 38400.0, ""sh.601288"": 68900.0}","{""sh.601988"": 54500.0, ""sh.601398"": 50200.0, ""sh.601939"": 38400.0, ""sh.601288"": 68900.0}"
2015-07-27,2015-07-28,2015-08-10,2015-08-11,14,1081250.769999999,1107215.5622999992,1080100.0,1107829.0,324.03,332.34869999999995,1107.829,0.0,0.0,25964.79230000009,0.02401366363882461,"{""sh.601988"": 4.5, ""sh.601398"": 4.76, ""sh.601939"": 5.86, ""sh.601288"": 3.38}","{""sh.601988"": 4.47, ""sh.601398"": 4.89, ""sh.601939"": 6.15, ""sh.601288"": 3.49}","{""sh.601988"": 60000.0, ""sh.601398"": 56700.0, ""sh.601939"": 46100.0, ""sh.601288"": 79900.0}","{""sh.601988"": 60000.0, ""sh.601398"": 56700.0, ""sh.601939"": 46100.0, ""sh.601288"": 79900.0}"
2015-08-18,2015-08-19,2015-09-21,2015-09-22,34,1107215.5622999992,1036576.1545999992,1106284.0,1037325.0,331.88519999999994,311.1975,1037.325,0.0,0.0,-70639.40769999998,-0.06379914634984175,"{""sh.601988"": 4.21, ""sh.601398"": 4.61, ""sh.601939"": 5.71, ""sh.601288"": 3.33}","{""sh.601988"": 3.85, ""sh.601398"": 4.42, ""sh.601939"": 5.37, ""sh.601288"": 3.12}","{""sh.601988"": 65700.0, ""sh.601398"": 60000.0, ""sh.601939"": 48400.0, ""sh.601288"": 83100.0}","{""sh.601988"": 65700.0, ""sh.601398"": 60000.0, ""sh.601939"": 48400.0, ""sh.601288"": 83100.0}"
2015-09-23,2015-09-24,2015-09-24,2015-09-25,1,1036576.1545999992,1027986.2639999993,1035572.0,1028630.0,310.67159999999996,308.589,1028.63,0.0,0.0,-8589.890599999926,-0.008286791628266472,"{""sh.601988"": 3.8, ""sh.601398"": 4.38, ""sh.601939"": 5.32, ""sh.601288"": 3.1}","{""sh.601988"": 3.79, ""sh.601398"": 4.36, ""sh.601939"": 5.25, ""sh.601288"": 3.08}","{""sh.601988"": 68100.0, ""sh.601398"": 59100.0, ""sh.601939"": 48700.0, ""sh.601288"": 83500.0}","{""sh.601988"": 68100.0, ""sh.601398"": 59100.0, ""sh.601939"": 48700.0, ""sh.601288"": 83500.0}"
2015-09-25,2015-09-28,2015-10-08,2015-10-09,11,1027986.2639999993,1024257.0340999993,1026841.0,1024752.0,308.05229999999995,307.4256,1024.7520000000002,0.0,0.0,-3729.2298999999184,-0.0036277040176481592,"{""sh.601988"": 3.8, ""sh.601398"": 4.41, ""sh.601939"": 5.3, ""sh.601288"": 3.09}","{""sh.601988"": 3.79, ""sh.601398"": 4.4, ""sh.601939"": 5.3, ""sh.601288"": 3.08}","{""sh.601988"": 67600.0, ""sh.601398"": 58200.0, ""sh.601939"": 48400.0, ""sh.601288"": 83100.0}","{""sh.601988"": 67600.0, ""sh.601398"": 58200.0, ""sh.601939"": 48400.0, ""sh.601288"": 83100.0}"
2015-11-03,2015-11-04,2015-11-04,2015-11-05,1,1024257.0340999993,1046350.4730999994,1023544.0,1047306.0,307.0632,314.1918,1047.306,0.0,0.0,22093.439000000013,0.02157020968805278,"{""sh.601988"": 3.81, ""sh.601398"": 4.44, ""sh.601939"": 5.35, ""sh.601288"": 3.07}","{""sh.601988"": 3.9, ""sh.601398"": 4.53, ""sh.601939"": 5.49, ""sh.601288"": 3.14}","{""sh.601988"": 67200.0, ""sh.601398"": 57600.0, ""sh.601939"": 47800.0, ""sh.601288"": 83400.0}","{""sh.601988"": 67200.0, ""sh.601398"": 57600.0, ""sh.601939"": 47800.0, ""sh.601288"": 83400.0}"
2015-11-27,2015-11-30,2015-12-17,2015-12-18,18,1046350.4730999994,1067704.689399999,1045506.0,1068563.0,313.6518,320.5689,1068.563,0.0,0.0,21354.216299999738,0.020408282739849178,"{""sh.601988"": 3.96, ""sh.601398"": 4.57, ""sh.601939"": 5.67, ""sh.601288"": 3.13}","{""sh.601988"": 4.06, ""sh.601398"": 4.61, ""sh.601939"": 5.76, ""sh.601288"": 3.25}","{""sh.601988"": 66000.0, ""sh.601398"": 57200.0, ""sh.601939"": 46100.0, ""sh.601288"": 83500.0}","{""sh.601988"": 66000.0, ""sh.601398"": 57200.0, ""sh.601939"": 46100.0, ""sh.601288"": 83500.0}"
2015-12-28,2015-12-29,2015-12-29,2015-12-30,1,1067704.689399999,1071614.707799999,1066669.0,1072293.0,320.00069999999994,321.6879,1072.2930000000001,0.0,0.0,3910.0183999999426,0.0036620785118001054,"{""sh.601988"": 4.01, ""sh.601398"": 4.59, ""sh.601939"": 5.77, ""sh.601288"": 3.21}","{""sh.601988"": 4.04, ""sh.601398"": 4.6, ""sh.601939"": 5.8, ""sh.601288"": 3.23}","{""sh.601988"": 66500.0, ""sh.601398"": 58100.0, ""sh.601939"": 46200.0, ""sh.601288"": 83100.0}","{""sh.601988"": 66500.0, ""sh.601398"": 58100.0, ""sh.601939"": 46200.0, ""sh.601288"": 83100.0}"
2015-12-31,2016-01-04,2016-02-16,2016-02-17,44,1071614.707799999,911631.619399999,1070692.0,912216.0,321.20759999999996,273.6648,912.2160000000001,0.0,0.0,-159983.0884,-0.14929161314745457,"{""sh.601988"": 4.01, ""sh.601398"": 4.58, ""sh.601939"": 5.77, ""sh.601288"": 3.24}","{""sh.601988"": 3.21, ""sh.601398"": 4.04, ""sh.601939"": 4.72, ""sh.601288"": 2.94}","{""sh.601988"": 66800.0, ""sh.601398"": 58400.0, ""sh.601939"": 46400.0, ""sh.601288"": 82600.0}","{""sh.601988"": 66800.0, ""sh.601398"": 58400.0, ""sh.601939"": 46400.0, ""sh.601288"": 82600.0}"
2016-02-25,2016-02-26,2016-03-02,2016-03-03,6,911631.619399999,937229.213599999,910743.0,937833.0,273.2229,281.34989999999993,937.833,0.0,0.0,25597.594199999934,0.028078879292106267,"{""sh.601988"": 3.14, ""sh.601398"": 4.01, ""sh.601939"": 4.59, ""sh.601288"": 2.93}","{""sh.601988"": 3.25, ""sh.601398"": 4.1, ""sh.601939"": 4.7, ""sh.601288"": 3.04}","{""sh.601988"": 72500.0, ""sh.601398"": 56800.0, ""sh.601939"": 49600.0, ""sh.601288"": 77700.0}","{""sh.601988"": 72500.0, ""sh.601398"": 56800.0, ""sh.601939"": 49600.0, ""sh.601288"": 77700.0}"
2016-03-10,2016-03-11,2016-03-14,2016-03-15,4,937229.213599999,945796.810099999,936438.0,946517.0,280.93139999999994,283.95509999999996,946.517,0.0,0.0,8567.596499999985,0.00914140999413678,"{""sh.601988"": 3.33, ""sh.601398"": 4.3, ""sh.601939"": 4.75, ""sh.601288"": 3.14}","{""sh.601988"": 3.4, ""sh.601398"": 4.29, ""sh.601939"": 4.79, ""sh.601288"": 3.19}","{""sh.601988"": 70300.0, ""sh.601398"": 54400.0, ""sh.601939"": 49300.0, ""sh.601288"": 74600.0}","{""sh.601988"": 70300.0, ""sh.601398"": 54400.0, ""sh.601939"": 49300.0, ""sh.601288"": 74600.0}"
2016-04-20,2016-04-21,2016-05-31,2016-06-01,41,945796.810099999,964823.6598999989,945259.0,965825.0,283.5777,289.7475,965.825,0.0,0.0,19026.849799999967,0.02011727000642798,"{""sh.601988"": 3.34, ""sh.601398"": 4.26, ""sh.601939"": 4.69, ""sh.601288"": 3.13}","{""sh.601988"": 3.36, ""sh.601398"": 4.36, ""sh.601939"": 4.87, ""sh.601288"": 3.19}","{""sh.601988"": 70700.0, ""sh.601398"": 55500.0, ""sh.601939"": 50400.0, ""sh.601288"": 75500.0}","{""sh.601988"": 70700.0, ""sh.601398"": 55500.0, ""sh.601939"": 50400.0, ""sh.601288"": 75500.0}"
2016-06-13,2016-06-14,2016-06-15,2016-06-16,2,964823.6598999989,967639.415499999,964107.0,968471.0,289.23209999999995,290.5413,968.471,0.0,0.0,2815.755600000033,0.0029184147497915607,"{""sh.601988"": 3.3, ""sh.601398"": 4.35, ""sh.601939"": 4.87, ""sh.601288"": 3.14}","{""sh.601988"": 3.31, ""sh.601398"": 4.37, ""sh.601939"": 4.89, ""sh.601288"": 3.16}","{""sh.601988"": 73000.0, ""sh.601398"": 55400.0, ""sh.601939"": 49500.0, ""sh.601288"": 76800.0}","{""sh.601988"": 73000.0, ""sh.601398"": 55400.0, ""sh.601939"": 49500.0, ""sh.601288"": 76800.0}"
2016-06-24,2016-06-27,2016-06-27,2016-06-28,1,967639.415499999,968931.861999999,966786.0,969629.0,290.0358,290.8887,969.6290000000001,0.0,0.0,1292.4465000000782,0.0013356695472478712,"{""sh.601988"": 3.15, ""sh.601398"": 4.39, ""sh.601939"": 4.96, ""sh.601288"": 3.16}","{""sh.601988"": 3.16, ""sh.601398"": 4.41, ""sh.601939"": 4.98, ""sh.601288"": 3.16}","{""sh.601988"": 76700.0, ""sh.601398"": 55100.0, ""sh.601939"": 48700.0, ""sh.601288"": 76500.0}","{""sh.601988"": 76700.0, ""sh.601398"": 55100.0, ""sh.601939"": 48700.0, ""sh.601288"": 76500.0}"
2016-07-27,2016-07-28,2016-08-09,2016-08-10,13,968931.861999999,978167.892099999,968082.0,978881.0,290.4246,293.66429999999997,978.8810000000001,0.0,0.0,9236.030099999974,0.009532177093377473,"{""sh.601988"": 3.33, ""sh.601398"": 4.3, ""sh.601939"": 5.03, ""sh.601288"": 3.11}","{""sh.601988"": 3.35, ""sh.601398"": 4.37, ""sh.601939"": 5.11, ""sh.601288"": 3.13}","{""sh.601988"": 72700.0, ""sh.601398"": 56300.0, ""sh.601939"": 48100.0, ""sh.601288"": 77800.0}","{""sh.601988"": 72700.0, ""sh.601398"": 56300.0, ""sh.601939"": 48100.0, ""sh.601288"": 77800.0}"
2016-08-11,2016-08-12,2016-08-12,2016-08-15,3,978167.892099999,1002576.0634999991,977513.0,1003519.0,293.2539,301.0557,1003.5190000000001,0.0,0.0,24408.17140000011,0.02495294682756244,"{""sh.601988"": 3.39, ""sh.601398"": 4.42, ""sh.601939"": 5.2, ""sh.601288"": 3.16}","{""sh.601988"": 3.5, ""sh.601398"": 4.51, ""sh.601939"": 5.38, ""sh.601288"": 3.22}","{""sh.601988"": 72100.0, ""sh.601398"": 55300.0, ""sh.601939"": 47000.0, ""sh.601288"": 77300.0}","{""sh.601988"": 72100.0, ""sh.601398"": 55300.0, ""sh.601939"": 47000.0, ""sh.601288"": 77300.0}"
2016-09-01,2016-09-02,2016-09-06,2016-09-07,5,1002576.0634999991,999834.8334999991,1001695.0,1000555.0,300.5084999999999,300.1664999999999,1000.555,0.0,0.0,-2741.2299999999814,-0.002734186561795951,"{""sh.601988"": 3.47, ""sh.601398"": 4.51, ""sh.601939"": 5.28, ""sh.601288"": 3.18}","{""sh.601988"": 3.45, ""sh.601398"": 4.47, ""sh.601939"": 5.3, ""sh.601288"": 3.2}","{""sh.601988"": 72200.0, ""sh.601398"": 55500.0, ""sh.601939"": 47400.0, ""sh.601288"": 78800.0}","{""sh.601988"": 72200.0, ""sh.601398"": 55500.0, ""sh.601939"": 47400.0, ""sh.601288"": 78800.0}"
2016-09-09,2016-09-12,2016-10-10,2016-10-11,29,999834.8334999991,993784.6000999991,998768.0,994310.0,299.63039999999995,298.29299999999995,994.3100000000001,0.0,0.0,-6050.233400000026,-0.00605123286095236,"{""sh.601988"": 3.43, ""sh.601398"": 4.45, ""sh.601939"": 5.23, ""sh.601288"": 3.18}","{""sh.601988"": 3.4, ""sh.601398"": 4.46, ""sh.601939"": 5.22, ""sh.601288"": 3.15}","{""sh.601988"": 72800.0, ""sh.601398"": 56100.0, ""sh.601939"": 47700.0, ""sh.601288"": 78600.0}","{""sh.601988"": 72800.0, ""sh.601398"": 56100.0, ""sh.601939"": 47700.0, ""sh.601288"": 78600.0}"
2016-12-05,2016-12-06,2016-12-09,2016-12-12,6,993784.6000999991,1005337.8037999991,992931.0,1006090.0,297.87929999999994,301.827,1006.09,0.0,0.0,11553.203699999955,0.011625460586567169,"{""sh.601988"": 3.51, ""sh.601398"": 4.55, ""sh.601939"": 5.64, ""sh.601288"": 3.24}","{""sh.601988"": 3.6, ""sh.601398"": 4.59, ""sh.601939"": 5.71, ""sh.601288"": 3.26}","{""sh.601988"": 70700.0, ""sh.601398"": 54600.0, ""sh.601939"": 44000.0, ""sh.601288"": 76600.0}","{""sh.601988"": 70700.0, ""sh.601398"": 54600.0, ""sh.601939"": 44000.0, ""sh.601288"": 76600.0}"
2016-12-12,2016-12-13,2017-01-04,2017-01-05,23,1005337.8037999991,967856.2306999989,1004544.0,968623.0,301.36319999999995,290.58689999999996,968.623,0.0,0.0,-37481.573100000154,-0.03728256607711999,"{""sh.601988"": 3.62, ""sh.601398"": 4.6, ""sh.601939"": 5.68, ""sh.601288"": 3.24}","{""sh.601988"": 3.48, ""sh.601398"": 4.43, ""sh.601939"": 5.49, ""sh.601288"": 3.13}","{""sh.601988"": 69400.0, ""sh.601398"": 54600.0, ""sh.601939"": 44200.0, ""sh.601288"": 77500.0}","{""sh.601988"": 69400.0, ""sh.601398"": 54600.0, ""sh.601939"": 44200.0, ""sh.601288"": 77500.0}"
2017-01-12,2017-01-13,2017-01-23,2017-01-24,11,967856.2306999989,985200.1822999989,967161.0,986077.0,290.14829999999995,295.82309999999995,986.077,0.0,0.0,17343.95160000003,0.01791996688129607,"{""sh.601988"": 3.42, ""sh.601398"": 4.45, ""sh.601939"": 5.47, ""sh.601288"": 3.11}","{""sh.601988"": 3.51, ""sh.601398"": 4.52, ""sh.601939"": 5.58, ""sh.601288"": 3.16}","{""sh.601988"": 70700.0, ""sh.601398"": 54300.0, ""sh.601939"": 44200.0, ""sh.601288"": 77800.0}","{""sh.601988"": 70700.0, ""sh.601398"": 54300.0, ""sh.601939"": 44200.0, ""sh.601288"": 77800.0}"
2017-03-09,2017-03-10,2017-03-13,2017-03-14,4,985200.1822999989,990994.4327999989,984473.0,991852.0,295.3419,297.55559999999997,991.852,0.0,0.0,5794.2504999999655,0.005881292557694213,"{""sh.601988"": 3.63, ""sh.601398"": 4.7, ""sh.601939"": 5.87, ""sh.601288"": 3.23}","{""sh.601988"": 3.67, ""sh.601398"": 4.72, ""sh.601939"": 5.92, ""sh.601288"": 3.25}","{""sh.601988"": 67800.0, ""sh.601398"": 52400.0, ""sh.601939"": 41900.0, ""sh.601288"": 76200.0}","{""sh.601988"": 67800.0, ""sh.601398"": 52400.0, ""sh.601939"": 41900.0, ""sh.601288"": 76200.0}"
2017-03-17,2017-03-20,2017-03-20,2017-03-21,1,990994.4327999989,989931.9877999988,989854.0,990376.0,296.95619999999997,297.11279999999994,990.376,0.0,0.0,-1062.4450000000652,-0.0010720998674010576,"{""sh.601988"": 3.64, ""sh.601398"": 4.7, ""sh.601939"": 5.9, ""sh.601288"": 3.26}","{""sh.601988"": 3.66, ""sh.601398"": 4.7, ""sh.601939"": 5.88, ""sh.601288"": 3.26}","{""sh.601988"": 68000.0, ""sh.601398"": 52700.0, ""sh.601939"": 41900.0, ""sh.601288"": 75900.0}","{""sh.601988"": 68000.0, ""sh.601398"": 52700.0, ""sh.601939"": 41900.0, ""sh.601288"": 75900.0}"
2017-03-29,2017-03-30,2017-04-05,2017-04-06,7,989931.9877999988,1003203.7520999988,988688.0,1003561.0,296.60639999999995,301.06829999999997,1003.5610000000001,0.0,0.0,13271.764299999923,0.013406743557701144,"{""sh.601988"": 3.64, ""sh.601398"": 4.77, ""sh.601939"": 5.91, ""sh.601288"": 3.29}","{""sh.601988"": 3.67, ""sh.601398"": 4.85, ""sh.601939"": 6.01, ""sh.601288"": 3.35}","{""sh.601988"": 67900.0, ""sh.601398"": 51800.0, ""sh.601939"": 41800.0, ""sh.601288"": 75200.0}","{""sh.601988"": 67900.0, ""sh.601398"": 51800.0, ""sh.601939"": 41800.0, ""sh.601288"": 75200.0}"
2017-04-14,2017-04-17,2017-05-25,2017-05-26,39,1003203.7520999988,1058050.3924999987,1002424.0,1058948.0,300.7271999999999,317.6844,1058.9479999999999,0.0,0.0,54846.64039999992,0.054671486510282544,"{""sh.601988"": 3.6, ""sh.601398"": 4.79, ""sh.601939"": 5.87, ""sh.601288"": 3.29}","{""sh.601988"": 3.68, ""sh.601398"": 5.13, ""sh.601939"": 6.29, ""sh.601288"": 3.49}","{""sh.601988"": 69600.0, ""sh.601398"": 52300.0, ""sh.601939"": 42700.0, ""sh.601288"": 76200.0}","{""sh.601988"": 69600.0, ""sh.601398"": 52300.0, ""sh.601939"": 42700.0, ""sh.601288"": 76200.0}"
2017-07-17,2017-07-18,2017-07-19,2017-07-20,2,1058050.3924999987,1053693.2365999988,1057266.0,1054597.0,317.17979999999994,316.3791,1054.597,0.0,0.0,-4357.155899999896,-0.0041180986566288725,"{""sh.601988"": 3.76, ""sh.601398"": 5.29, ""sh.601939"": 6.46, ""sh.601288"": 3.59}","{""sh.601988"": 3.77, ""sh.601398"": 5.27, ""sh.601939"": 6.42, ""sh.601288"": 3.58}","{""sh.601988"": 70300.0, ""sh.601398"": 50000.0, ""sh.601939"": 40900.0, ""sh.601288"": 73600.0}","{""sh.601988"": 70300.0, ""sh.601398"": 50000.0, ""sh.601939"": 40900.0, ""sh.601288"": 73600.0}"
2017-08-11,2017-08-14,2017-08-17,2017-08-18,4,1053693.2365999988,1067586.2708999987,1052306.0,1067903.0,315.6918,320.37089999999995,1067.903,0.0,0.0,13893.034299999941,0.01318508444149195,"{""sh.601988"": 3.92, ""sh.601398"": 5.5, ""sh.601939"": 6.58, ""sh.601288"": 3.62}","{""sh.601988"": 4.0, ""sh.601398"": 5.59, ""sh.601939"": 6.71, ""sh.601288"": 3.63}","{""sh.601988"": 67100.0, ""sh.601398"": 47800.0, ""sh.601939"": 40000.0, ""sh.601288"": 72700.0}","{""sh.601988"": 67100.0, ""sh.601398"": 47800.0, ""sh.601939"": 40000.0, ""sh.601288"": 72700.0}"
2017-09-19,2017-09-20,2017-09-20,2017-09-21,1,1067586.2708999987,1071258.7282999987,1066588.0,1071974.0,319.97639999999996,321.59219999999993,1071.9740000000002,0.0,0.0,3672.4573999999557,0.0034399631206422253,"{""sh.601988"": 4.07, ""sh.601398"": 5.75, ""sh.601939"": 6.78, ""sh.601288"": 3.71}","{""sh.601988"": 4.12, ""sh.601398"": 5.78, ""sh.601939"": 6.78, ""sh.601288"": 3.72}","{""sh.601988"": 65500.0, ""sh.601398"": 46400.0, ""sh.601939"": 39300.0, ""sh.601288"": 71900.0}","{""sh.601988"": 65500.0, ""sh.601398"": 46400.0, ""sh.601939"": 39300.0, ""sh.601288"": 71900.0}"
2017-09-21,2017-09-22,2017-10-09,2017-10-10,18,1071258.7282999987,1078987.3897999986,1070031.0,1079484.0,321.0093,323.8452,1079.484,0.0,0.0,7728.661499999929,0.007214561054045919,"{""sh.601988"": 4.14, ""sh.601398"": 5.94, ""sh.601939"": 6.95, ""sh.601288"": 3.76}","{""sh.601988"": 4.13, ""sh.601398"": 6.09, ""sh.601939"": 7.0, ""sh.601288"": 3.78}","{""sh.601988"": 64600.0, ""sh.601398"": 45000.0, ""sh.601939"": 38500.0, ""sh.601288"": 71200.0}","{""sh.601988"": 64600.0, ""sh.601398"": 45000.0, ""sh.601939"": 38500.0, ""sh.601288"": 71200.0}"
2017-11-02,2017-11-03,2017-11-06,2017-11-07,4,1078987.3897999986,1068455.2531999988,1078500.0,1069682.0,323.54999999999995,320.90459999999996,1069.682,0.0,0.0,-10532.136599999852,-0.009761130389069785,"{""sh.601988"": 3.88, ""sh.601398"": 6.07, ""sh.601939"": 7.04, ""sh.601288"": 3.72}","{""sh.601988"": 3.87, ""sh.601398"": 6.03, ""sh.601939"": 6.95, ""sh.601288"": 3.68}","{""sh.601988"": 69500.0, ""sh.601398"": 44400.0, ""sh.601939"": 38300.0, ""sh.601288"": 72500.0}","{""sh.601988"": 69500.0, ""sh.601398"": 44400.0, ""sh.601939"": 38300.0, ""sh.601288"": 72500.0}"
2017-11-16,2017-11-17,2017-11-21,2017-11-22,5,1068455.2531999988,1110009.2309999987,1067318.0,1110636.0,320.19539999999995,333.19079999999997,1110.636,0.0,0.0,41553.97779999999,0.038891640689253756,"{""sh.601988"": 3.85, ""sh.601398"": 5.86, ""sh.601939"": 6.79, ""sh.601288"": 3.57}","{""sh.601988"": 3.94, ""sh.601398"": 6.14, ""sh.601939"": 7.2, ""sh.601288"": 3.68}","{""sh.601988"": 69300.0, ""sh.601398"": 45500.0, ""sh.601939"": 39300.0, ""sh.601288"": 74800.0}","{""sh.601988"": 69300.0, ""sh.601398"": 45500.0, ""sh.601939"": 39300.0, ""sh.601288"": 74800.0}"
2017-11-23,2017-11-24,2017-12-26,2017-12-27,33,1110009.2309999987,1109856.327799999,1109245.0,1110869.0,332.77349999999996,333.2607,1110.8690000000001,0.0,0.0,-152.90319999982603,-0.0001377494850759725,"{""sh.601988"": 3.99, ""sh.601398"": 6.11, ""sh.601939"": 7.33, ""sh.601288"": 3.77}","{""sh.601988"": 3.95, ""sh.601398"": 6.09, ""sh.601939"": 7.49, ""sh.601288"": 3.76}","{""sh.601988"": 69500.0, ""sh.601398"": 45400.0, ""sh.601939"": 37800.0, ""sh.601288"": 73600.0}","{""sh.601988"": 69500.0, ""sh.601398"": 45400.0, ""sh.601939"": 37800.0, ""sh.601288"": 73600.0}"
2017-12-27,2017-12-28,2017-12-28,2017-12-29,1,1109856.327799999,1121059.749199999,1108554.0,1121548.0,332.5662,336.46439999999996,1121.548,0.0,0.0,11203.421400000108,0.010094479005411425,"{""sh.601988"": 3.9, ""sh.601398"": 6.03, ""sh.601939"": 7.5, ""sh.601288"": 3.74}","{""sh.601988"": 3.94, ""sh.601398"": 6.13, ""sh.601939"": 7.55, ""sh.601288"": 3.79}","{""sh.601988"": 71100.0, ""sh.601398"": 46000.0, ""sh.601939"": 36900.0, ""sh.601288"": 74100.0}","{""sh.601988"": 71100.0, ""sh.601398"": 46000.0, ""sh.601939"": 36900.0, ""sh.601288"": 74100.0}"
2018-02-01,2018-02-02,2018-02-05,2018-02-06,4,1121059.749199999,1140954.7401999992,1119238.0,1140952.0,335.77139999999997,342.2856,1140.9520000000002,0.0,0.0,19894.991000000155,0.017746592912819718,"{""sh.601988"": 4.58, ""sh.601398"": 7.6, ""sh.601939"": 9.45, ""sh.601288"": 4.48}","{""sh.601988"": 4.69, ""sh.601398"": 7.59, ""sh.601939"": 9.61, ""sh.601288"": 4.65}","{""sh.601988"": 61100.0, ""sh.601398"": 36800.0, ""sh.601939"": 29600.0, ""sh.601288"": 62500.0}","{""sh.601988"": 61100.0, ""sh.601398"": 36800.0, ""sh.601939"": 29600.0, ""sh.601288"": 62500.0}"
2018-02-06,2018-02-07,2018-03-08,2018-03-09,30,1140954.7401999992,986292.8300999992,1138663.0,985624.0,341.59889999999996,295.6872,985.6240000000001,0.0,0.0,-154661.91009999998,-0.13555481619971108,"{""sh.601988"": 4.82, ""sh.601398"": 7.57, ""sh.601939"": 9.51, ""sh.601288"": 4.7}","{""sh.601988"": 4.2, ""sh.601398"": 6.58, ""sh.601939"": 8.22, ""sh.601288"": 4.03}","{""sh.601988"": 59100.0, ""sh.601398"": 37600.0, ""sh.601939"": 29900.0, ""sh.601288"": 60600.0}","{""sh.601988"": 59100.0, ""sh.601398"": 37600.0, ""sh.601939"": 29900.0, ""sh.601288"": 60600.0}"
2018-03-16,2018-03-19,2018-03-19,2018-03-20,1,986292.8300999992,985765.4714999993,984996.0,986046.0,295.49879999999996,295.81379999999996,986.046,0.0,0.0,-527.3585999999195,-0.0005346876545239117,"{""sh.601988"": 4.13, ""sh.601398"": 6.34, ""sh.601939"": 7.91, ""sh.601288"": 4.06}","{""sh.601988"": 4.12, ""sh.601398"": 6.35, ""sh.601939"": 7.97, ""sh.601288"": 4.05}","{""sh.601988"": 59700.0, ""sh.601398"": 38800.0, ""sh.601939"": 31100.0, ""sh.601288"": 60700.0}","{""sh.601988"": 59700.0, ""sh.601398"": 38800.0, ""sh.601939"": 31100.0, ""sh.601288"": 60700.0}"
